*Soil Inorganic Nitrogen daily output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   1        : 1                         CSCER048 TUDU1501    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         CSCER048
  
!                                                                                                                                      NO3 (ppm) at soil dep. (cm):                                            NH4 (ppm) at soil dep. (cm):                                            Total Inorganic N @dep(ppm):
!                                                                                                                                       0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200
@YEAR DOY   DAS  NAPC  NI#M    NIAD    NITD    NHTD   NURTD    NMNC    NITC    NDNC    NIMC    AMLC   NNMNC    NUCM    NLCC    TDNC    NI1D    NI2D    NI3D    NI4D    NI5D    NI6D    NI7D    NI8D    NI9D    NH1D    NH2D    NH3D    NH4D    NH5D    NH6D    NH7D    NH8D    NH9D    NT1D    NT2D    NT3D    NT4D    NT5D    NT6D    NT7D    NT8D    NT9D    
   15 151    75    40     1    33.0    31.1     1.9     0.0   10.70   50.55    0.20    0.49    2.87   10.21   43.49    1.75    0.00    0.52     0.5     0.5    1.14    1.30    1.55    1.52    1.05    0.96    0.17    0.21    0.10    0.08    0.08    0.06    0.06    0.04    0.04    0.69    0.68    0.56    1.23    1.38    1.62    1.57    1.10    1.00
   15 152    76    80     2    68.4    30.8    37.6     3.8   11.01   50.84    0.20    0.49    3.28   10.52   44.23    1.75    0.00    0.73     0.5     0.5    1.02    1.18    1.50    1.52    1.06    0.97   55.48    0.21    0.10    0.08    0.08    0.06    0.06    0.04    0.04   56.21    0.70    0.57    1.11    1.27    1.56    1.58    1.11    1.01
   15 153    77    80     2    70.0    35.5    34.6     1.5   11.37   56.17    0.20    0.49    3.57   10.88   44.94    1.75    0.00    8.63     0.5     0.5    0.92    1.08    1.44    1.53    1.07    0.98   50.70    0.20    0.11    0.09    0.08    0.06    0.06    0.05    0.04   59.33    0.73    0.59    1.01    1.17    1.50    1.59    1.12    1.02
   15 154    78    80     2    70.2    40.0    30.2     0.6   11.78   61.33    0.20    0.49    3.86   11.29   45.64    1.75    0.00   16.20     0.5     0.5    0.84    1.00    1.38    1.54    1.08    0.98   43.90    0.19    0.10    0.09    0.09    0.07    0.06    0.05    0.04   60.10    0.71    0.61    0.93    1.08    1.45    1.60    1.13    1.03
   15 155    79    80     2    70.1    44.0    26.1     0.3   12.21   65.88    0.20    0.49    4.09   11.72   46.25    1.75    0.00   22.76     0.5     0.5    0.78    0.93    1.33    1.55    1.09    0.99   37.47    0.18    0.10    0.09    0.09    0.07    0.06    0.05    0.05   60.24    0.70    0.63    0.87    1.01    1.40    1.61    1.14    1.04
   15 156    80    80     2    69.8    47.5    22.4     0.2   12.65   69.87    0.20    0.49    4.33   12.16   46.87    1.75    0.00   28.42     0.5     0.5    0.73    0.87    1.28    1.56    1.10    1.00   31.66    0.16    0.10    0.09    0.09    0.07    0.07    0.05    0.05   60.08    0.70    0.61    0.82    0.96    1.35    1.62    1.15    1.05
   15 157    81    80     2    69.4    50.6    18.8     0.1   13.12   73.43    0.20    0.49    4.76   12.63   47.41    1.75    0.00   33.35     0.6     0.5    0.70    0.82    1.23    1.56    1.11    1.01   26.17    0.15    0.09    0.09    0.09    0.07    0.07    0.05    0.05   59.52    0.71    0.60    0.78    0.91    1.30    1.63    1.16    1.06
   15 158    82    80     2    68.5    55.2    13.3     0.0   13.61   78.37    0.20    0.49    5.80   13.12   47.85    1.75    0.00   40.47     0.6     0.5    0.67    0.79    1.19    1.57    1.12    1.02   17.61    0.14    0.08    0.08    0.09    0.07    0.07    0.05    0.05   58.07    0.72    0.62    0.76    0.88    1.26    1.64    1.18    1.07
   15 159    83    80     2    66.0    56.6     9.4     0.0   14.10   81.32    0.20    0.49    6.23   13.61   50.31    1.75    0.00   22.42    10.5     0.5    0.67    0.77    1.16    1.57    1.14    1.03   11.67    0.12    0.08    0.08    0.09    0.07    0.07    0.06    0.05   34.09   10.65    0.62    0.74    0.86    1.23    1.64    1.19    1.08
   15 160    84    80     2    65.7    57.5     8.3     0.0   14.62   82.80    0.20    0.49    6.37   14.13   50.99    1.75    0.00   21.32    11.7     0.5    0.66    0.75    1.12    1.57    1.15    1.04    9.80    0.16    0.07    0.07    0.08    0.07    0.07    0.06    0.05   31.12   11.85    0.62    0.74    0.84    1.19    1.65    1.21    1.10
   15 161    85    80     2    65.1    58.3     6.8     0.0   15.11   84.30    0.20    0.49    6.47   14.62   52.02    1.75    0.00   21.02    12.2     0.6    0.68    0.77    1.13    1.59    1.16    1.05    7.47    0.18    0.07    0.07    0.08    0.07    0.07    0.06    0.05   28.49   12.41    0.63    0.75    0.85    1.21    1.66    1.22    1.11
   15 162    86    80     2    64.2    58.7     5.5     0.0   15.55   85.58    0.20    0.49    6.56   15.06   53.26    1.75    0.00   21.74    12.0     0.6    0.69    0.79    1.15    1.60    1.17    1.06    5.40    0.20    0.07    0.07    0.08    0.07    0.07    0.06    0.05   27.14   12.16    0.64    0.76    0.86    1.22    1.67    1.23    1.12
   15 163    87    80     2    63.3    58.9     4.5     0.0   15.96   86.56    0.20    0.49    6.65   15.47   54.43    1.75    0.00   21.82    11.8     0.6    0.70    0.80    1.16    1.61    1.18    1.07    3.91    0.21    0.07    0.07    0.08    0.07    0.07    0.06    0.05   25.72   11.99    0.65    0.77    0.87    1.23    1.68    1.24    1.13
   15 164    88    80     2    62.4    58.6     3.8     0.0   16.34   87.37    0.20    0.49    6.72   15.85   55.71    1.75    0.00   17.46    13.5     0.6    0.71    0.81    1.17    1.62    1.19    1.08    2.81    0.21    0.06    0.07    0.07    0.07    0.07    0.06    0.05   20.27   13.74    0.66    0.78    0.88    1.24    1.69    1.25    1.13
   15 165    89    80     2    61.7    58.4     3.4     0.0   16.76   88.07    0.20    0.49    6.77   16.26   56.71    1.75    0.00    8.04    13.6     3.4    0.72    0.82    1.17    1.63    1.20    1.09    2.24    0.22    0.06    0.06    0.07    0.07    0.07    0.06    0.05   10.28   13.79    3.42    0.79    0.89    1.24    1.70    1.26    1.14
   15 166    90    80     2    61.3    58.3     3.1     0.0   17.26   88.69    0.20    0.49    6.80   16.77   57.59    1.75    0.00    3.86    10.0     6.1    1.39    0.83    1.18    1.64    1.22    1.10    1.65    0.25    0.07    0.06    0.07    0.07    0.07    0.06    0.05    5.51   10.28    6.22    1.45    0.90    1.25    1.71    1.27    1.15
   15 167    91    80     2    61.3    58.4     3.0     0.0   17.79   89.22    0.20    0.49    6.83   17.30   58.08    1.75    0.00    3.59     8.6     6.1    2.32    0.85    1.19    1.65    1.23    1.11    1.37    0.28    0.09    0.06    0.07    0.07    0.07    0.06    0.05    4.96    8.92    6.18    2.38    0.91    1.27    1.73    1.29    1.17
   15 168    92    80     2    61.1    58.3     2.8     0.0   18.32   89.81    0.20    0.49    6.86   17.83   58.81    1.75    0.00    3.69     8.0     6.0    2.61    0.86    1.21    1.67    1.24    1.12    1.01    0.29    0.10    0.07    0.07    0.07    0.07    0.06    0.05    4.70    8.30    6.10    2.68    0.93    1.28    1.74    1.30    1.18
   15 169    93    80     2    60.8    58.2     2.7     0.0   18.80   90.35    0.20    0.49    6.88   18.31   59.54    1.75    0.00    2.51     7.4     6.3    2.84    0.87    1.22    1.68    1.25    1.13    0.76    0.29    0.10    0.08    0.06    0.07    0.07    0.06    0.05    3.28    7.71    6.44    2.92    0.94    1.29    1.75    1.31    1.18
   15 170    94    80     2    60.6    58.0     2.6     0.0   19.23   90.77    0.23    0.49    6.89   18.74   60.16    1.75    0.00    2.38     6.6     6.2    3.15    1.08    1.23    1.69    1.26    1.14    0.69    0.30    0.11    0.08    0.06    0.07    0.07    0.06    0.05    3.07    6.92    6.29    3.23    1.14    1.30    1.76    1.32    1.19
   15 171    95    80     2    60.5    58.0     2.6     0.0   19.62   91.19    0.23    0.49    6.89   19.13   60.61    1.75    0.00    2.35     6.4     6.2    3.18    1.08    1.24    1.70    1.27    1.15    0.60    0.30    0.11    0.08    0.06    0.07    0.07    0.06    0.05    2.96    6.69    6.29    3.27    1.15    1.31    1.77    1.33    1.20
   15 172    96    80     2    60.5    58.0     2.5     0.0   19.98   91.59    0.23    0.49    6.89   19.49   61.06    1.75    0.00    2.40     6.3     6.1    3.17    1.09    1.25    1.70    1.28    1.16    0.53    0.30    0.11    0.09    0.06    0.07    0.07    0.06    0.05    2.93    6.58    6.26    3.25    1.16    1.32    1.78    1.33    1.21
   15 173    97    80     2    60.4    57.9     2.4     0.0   20.33   91.97    0.23    0.49    6.89   19.84   61.49    1.75    0.00    1.81     6.0     6.3    3.28    1.10    1.26    1.71    1.29    1.16    0.47    0.29    0.11    0.09    0.06    0.07    0.07    0.06    0.05    2.28    6.28    6.43    3.36    1.16    1.33    1.78    1.34    1.21
   15 174    98    80     2    60.4    57.9     2.4     0.0   20.69   92.34    0.23    0.49    6.90   20.20   61.86    1.75    0.00    1.68     5.6     6.4    3.40    1.14    1.27    1.72    1.29    1.17    0.47    0.30    0.12    0.09    0.06    0.07    0.07    0.05    0.05    2.14    5.90    6.47    3.49    1.20    1.33    1.79    1.35    1.22
   15 175    99    80     2    60.7    58.3     2.4     0.0   21.06   92.70    0.23    0.49    6.90   20.57   61.86    1.75    0.00    1.73     5.3     6.3    3.53    1.30    1.28    1.73    1.30    1.18    0.46    0.30    0.12    0.09    0.06    0.06    0.07    0.05    0.05    2.19    5.62    6.42    3.62    1.36    1.34    1.80    1.36    1.23
   15 176   100    80     2    61.1    58.7     2.4     0.0   21.43   93.09    0.23    0.49    6.90   20.94   61.86    1.75    0.00    2.00     5.4     6.3    3.53    1.31    1.29    1.74    1.31    1.19    0.44    0.30    0.12    0.09    0.06    0.06    0.07    0.05    0.05    2.43    5.66    6.40    3.62    1.37    1.35    1.81    1.37    1.24
   15 177   101    80     2    61.3    58.9     2.4     0.0   21.81   93.49    0.23    0.49    6.90   21.32   62.07    1.75    0.00    2.06     5.3     6.3    3.53    1.32    1.30    1.75    1.32    1.19    0.41    0.29    0.12    0.09    0.06    0.06    0.07    0.05    0.05    2.47    5.64    6.38    3.63    1.38    1.36    1.82    1.37    1.24
   15 178   102    80     2    61.4    59.0     2.4     0.0   22.21   93.90    0.23    0.49    6.91   21.72   62.32    1.75    0.00    2.15     5.3     6.2    3.53    1.33    1.31    1.76    1.33    1.20    0.38    0.29    0.12    0.09    0.06    0.06    0.07    0.05    0.05    2.53    5.60    6.35    3.63    1.39    1.37    1.83    1.38    1.25
   15 179   103    80     2    61.8    59.4     2.3     0.0   22.61   94.32    0.23    0.49    6.91   22.12   62.32    1.75    0.00    2.27     5.3     6.2    3.55    1.34    1.32    1.77    1.34    1.21    0.35    0.28    0.12    0.09    0.06    0.06    0.07    0.05    0.05    2.62    5.63    6.37    3.64    1.40    1.38    1.84    1.39    1.26
   15 180   104    80     2    62.2    59.9     2.3     0.0   23.04   94.76    0.23    0.49    6.91   22.55   62.32    1.75    0.00    2.41     5.4     6.3    3.57    1.35    1.33    1.79    1.35    1.22    0.32    0.28    0.12    0.10    0.07    0.06    0.07    0.06    0.05    2.72    5.65    6.39    3.66    1.42    1.39    1.86    1.41    1.27
   15 181   105    80     2    62.7    60.3     2.3     0.0   23.48   95.23    0.23    0.49    6.92   22.99   62.32    1.75    0.00    2.56     5.4     6.3    3.58    1.36    1.35    1.80    1.36    1.23    0.29    0.26    0.12    0.10    0.06    0.06    0.07    0.06    0.05    2.84    5.67    6.40    3.68    1.43    1.41    1.87    1.42    1.28
   15 182   106    80     2    63.1    60.8     2.3     0.0   23.95   95.72    0.23    0.49    6.92   23.46   62.32    1.75    0.00    2.70     5.4     6.3    3.60    1.38    1.36    1.82    1.37    1.24    0.26    0.24    0.12    0.10    0.06    0.06    0.07    0.06    0.05    2.97    5.68    6.42    3.70    1.44    1.42    1.89    1.43    1.29
   15 183   107   120     3    98.4    61.5    36.9     4.6   24.42   96.24    0.23    0.49    7.50   23.93   62.32    1.75    0.00    3.07     5.5     6.3    3.63    1.39    1.37    1.83    1.39    1.25   53.95    0.21    0.11    0.10    0.06    0.06    0.07    0.06    0.05   57.02    5.68    6.43    3.72    1.46    1.43    1.90    1.44    1.30
   15 184   108   120     3    98.7    67.7    31.0     2.2   24.90  102.88    0.23    0.49    9.43   24.41   62.93    1.75    0.00   12.92     5.4     6.2    3.56    1.40    1.38    1.84    1.40    1.26   44.96    0.19    0.11    0.10    0.06    0.06    0.07    0.06    0.05   57.88    5.62    6.30    3.66    1.46    1.44    1.91    1.46    1.32
   15 185   109   120     3    89.4    72.2    17.2     1.2   25.39  108.58    0.23    0.49   18.83   24.90   64.26    1.75    0.00   21.28     5.3     6.0    3.39    1.40    1.38    1.82    1.41    1.27   23.65    0.16    0.10    0.09    0.06    0.06    0.07    0.06    0.06   44.94    5.50    6.05    3.48    1.46    1.44    1.90    1.47    1.33
   15 186   110   120     3    76.4    74.0     2.4     0.7   25.88  111.89    0.23    0.49   31.31   25.39   65.82    1.75    0.00   25.77     5.2     5.7    3.14    1.38    1.37    1.78    1.43    1.29    0.67    0.14    0.09    0.09    0.06    0.05    0.07    0.06    0.06   26.44    5.34    5.82    3.23    1.44    1.42    1.86    1.49    1.34
   15 187   111   120     3    75.9    73.5     2.4     0.4   26.38  112.52    0.23    0.49   31.41   25.89   66.93    1.75    0.00   25.98     5.1     5.6    3.00    1.37    1.36    1.75    1.44    1.30    0.82    0.12    0.08    0.08    0.06    0.05    0.07    0.06    0.06   26.80    5.23    5.68    3.08    1.43    1.41    1.83    1.50    1.36
   15 188   112   120     3    75.7    73.4     2.3     0.2   26.88  113.18    0.23    0.49   31.49   26.39   67.72    1.75    0.00   26.24     5.0     5.5    2.94    1.36    1.36    1.72    1.46    1.31    0.83    0.11    0.07    0.07    0.05    0.05    0.07    0.06    0.06   27.08    5.15    5.57    3.01    1.42    1.41    1.80    1.52    1.37
   15 189   113   120     3    75.8    73.5     2.3     0.0   27.42  113.90    0.23    0.49   31.58   26.93   68.35    1.75    0.00   22.42     7.1     5.4    2.90    1.36    1.36    1.70    1.47    1.33    0.85    0.09    0.06    0.06    0.05    0.05    0.07    0.06    0.06   23.27    7.17    5.48    2.96    1.41    1.40    1.77    1.53    1.39
   15 190   114   120     3    73.5    71.5     2.0     0.0   27.96  114.50    0.23    0.49   31.65   27.47   71.11    1.75    0.00   19.25     7.0     5.4    2.88    1.36    1.36    1.69    1.49    1.34    0.38    0.10    0.06    0.06    0.05    0.05    0.07    0.06    0.06   19.63    7.14    5.44    2.94    1.42    1.41    1.77    1.55    1.40
   15 191   115   120     3    71.6    69.7     1.9     0.0   28.42  115.00    0.23    0.49   31.71   27.93   73.41    1.75    0.00   16.14     7.0     5.4    2.89    1.37    1.37    1.70    1.50    1.35    0.25    0.10    0.06    0.06    0.05    0.05    0.07    0.06    0.06   16.39    7.09    5.44    2.94    1.42    1.41    1.77    1.56    1.41
   15 192   116   120     3    69.4    67.6     1.8     0.0   28.81  115.40    0.23    0.49   31.76   28.32   75.99    1.75    0.00   13.22     6.8     5.3    2.86    1.37    1.36    1.68    1.51    1.37    0.16    0.10    0.05    0.06    0.05    0.05    0.07    0.06    0.06   13.38    6.91    5.38    2.91    1.42    1.41    1.75    1.57    1.42
   15 193   117   120     3    69.1    67.3     1.7     0.0   29.15  115.77    0.23    0.49   31.79   28.66   76.58    1.75    0.00   13.35     6.7     5.3    2.82    1.36    1.36    1.66    1.52    1.38    0.11    0.09    0.05    0.05    0.05    0.04    0.07    0.06    0.06   13.46    6.75    5.33    2.88    1.41    1.40    1.73    1.59    1.44
   15 194   118   120     3    68.9    67.2     1.7     0.0   29.47  116.12    0.23    0.49   31.82   28.98   77.06    1.75    0.00   13.47     6.5     5.2    2.80    1.36    1.36    1.64    1.53    1.39    0.08    0.09    0.05    0.05    0.05    0.04    0.07    0.06    0.06   13.54    6.64    5.28    2.85    1.41    1.40    1.71    1.59    1.45
   15 195   119   120     3    68.8    67.1     1.7     0.0   29.80  116.45    0.23    0.49   31.84   29.31   77.46    1.75    0.00   13.58     6.5     5.2    2.77    1.35    1.35    1.63    1.54    1.40    0.06    0.09    0.05    0.05    0.05    0.04    0.07    0.06    0.06   13.64    6.55    5.24    2.82    1.40    1.40    1.69    1.60    1.46
   15 196   120   120     3    68.8    67.1     1.6     0.0   30.14  116.81    0.23    0.49   31.85   29.65   77.81    1.75    0.00   13.68     6.4     5.2    2.75    1.35    1.35    1.61    1.56    1.41    0.05    0.08    0.05    0.05    0.05    0.04    0.07    0.06    0.06   13.74    6.49    5.21    2.80    1.40    1.39    1.68    1.62    1.47
   15 197   121   120     3    68.8    67.2     1.6     0.0   30.51  117.18    0.23    0.49   31.87   30.02   78.10    1.75    0.00   13.79     6.4     5.1    2.74    1.35    1.35    1.61    1.57    1.42    0.05    0.08    0.05    0.05    0.05    0.04    0.06    0.06    0.06   13.84    6.43    5.18    2.79    1.40    1.39    1.67    1.63    1.48
   15 198   122   120     3    68.9    67.3     1.6     0.0   30.89  117.57    0.23    0.49   31.88   30.40   78.36    1.75    0.00   13.90     6.3     5.1    2.73    1.35    1.35    1.60    1.58    1.43    0.05    0.08    0.05    0.05    0.05    0.04    0.06    0.06    0.06   13.95    6.39    5.16    2.77    1.40    1.39    1.67    1.64    1.49
   15 199   123   120     3    69.1    67.5     1.6     0.0   31.27  117.97    0.23    0.49   31.89   30.78   78.59    1.75    0.00   14.00     6.3     5.1    2.71    1.35    1.35    1.60    1.59    1.45    0.05    0.07    0.04    0.04    0.04    0.04    0.06    0.06    0.06   14.05    6.35    5.14    2.76    1.40    1.39    1.66    1.65    1.50
   15 200   124   120     3    69.3    67.7     1.6     0.0   31.68  118.38    0.23    0.49   31.90   31.19   78.79    1.75    0.00   14.11     6.3     5.1    2.71    1.36    1.35    1.60    1.61    1.46    0.05    0.07    0.04    0.04    0.04    0.04    0.06    0.06    0.06   14.15    6.32    5.13    2.75    1.40    1.39    1.66    1.67    1.52
   15 201   125   120     3    69.5    67.9     1.5     0.0   32.08  118.79    0.23    0.49   31.91   31.59   78.98    1.75    0.00   14.21     6.2     5.1    2.70    1.36    1.36    1.60    1.62    1.47    0.05    0.06    0.04    0.04    0.04    0.04    0.06    0.06    0.06   14.26    6.30    5.12    2.74    1.40    1.40    1.66    1.68    1.53
   15 202   126   120     3    69.7    68.2     1.5     0.0   32.49  119.20    0.23    0.49   31.92   32.00   79.14    1.75    0.00   14.31     6.2     5.1    2.69    1.36    1.36    1.61    1.63    1.49    0.05    0.06    0.04    0.04    0.04    0.04    0.05    0.06    0.06   14.36    6.27    5.11    2.74    1.41    1.40    1.66    1.70    1.54
   15 203   127   120     3    70.0    68.4     1.5     0.0   32.90  119.61    0.23    0.49   31.93   32.41   79.29    1.75    0.00   14.42     6.2     5.1    2.69    1.37    1.36    1.61    1.65    1.50    0.04    0.06    0.04    0.04    0.04    0.04    0.05    0.06    0.06   14.46    6.25    5.10    2.73    1.41    1.40    1.66    1.71    1.56
   15 204   128   120     3    70.2    68.7     1.5     0.0   33.30  120.03    0.23    0.49   31.94   32.81   79.43    1.75    0.00   14.52     6.2     5.1    2.69    1.37    1.37    1.61    1.66    1.51    0.04    0.05    0.04    0.04    0.04    0.04    0.05    0.06    0.06   14.56    6.23    5.09    2.73    1.41    1.40    1.66    1.72    1.57
