*Soil Inorganic Nitrogen daily output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 27, 2025 22:35:44

*RUN   1        : 1                         WHAPS048 TUDU1501    1
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         WHAPS048
  
!                                                                                                                                      NO3 (ppm) at soil dep. (cm):                                            NH4 (ppm) at soil dep. (cm):                                            Total Inorganic N @dep(ppm):
!                                                                                                                                       0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200
@YEAR DOY   DAS  NAPC  NI#M    NIAD    NITD    NHTD   NURTD    NMNC    NITC    NDNC    NIMC    AMLC   NNMNC    NUCM    NLCC    TDNC    NI1D    NI2D    NI3D    NI4D    NI5D    NI6D    NI7D    NI8D    NI9D    NH1D    NH2D    NH3D    NH4D    NH5D    NH6D    NH7D    NH8D    NH9D    NT1D    NT2D    NT3D    NT4D    NT5D    NT6D    NT7D    NT8D    NT9D    
   15 151    75    40     1    43.2    42.1     1.2     0.0    9.72   62.42    0.13    0.58    2.86    9.14   85.04    4.14    0.00    0.00     0.0     0.0    0.01    0.02    0.98    3.18    2.15    1.81    0.04    0.05    0.03    0.03    0.02    0.04    0.06    0.04    0.04    0.04    0.05    0.03    0.03    0.05    1.01    3.24    2.20    1.85
   15 152    76    80     2    79.6    42.0    37.6     3.2   10.03   62.58    0.13    0.58    3.06    9.45   85.51    4.14    0.00    0.19     0.0     0.0    0.01    0.02    0.88    3.19    2.16    1.82   56.54    0.05    0.03    0.03    0.03    0.04    0.06    0.04    0.04   56.73    0.06    0.03    0.03    0.05    0.92    3.25    2.20    1.86
   15 153    77    80     2    76.3    47.2    29.1     0.7   10.41   67.99    0.13    0.58    3.23    9.83   91.51    4.14    0.00    8.33     0.0     0.0    0.01    0.02    0.81    3.19    2.16    1.82   43.25    0.07    0.03    0.03    0.03    0.04    0.06    0.05    0.04   51.58    0.07    0.04    0.04    0.05    0.85    3.25    2.21    1.87
   15 154    78    80     2    71.1    50.0    21.1     0.1   10.85   72.76    0.13    0.58    3.41   10.27   97.51    4.14    0.00   12.77     0.0     0.0    0.01    0.03    0.77    3.19    2.17    1.83   30.63    0.08    0.04    0.04    0.04    0.04    0.07    0.05    0.04   43.40    0.10    0.05    0.05    0.07    0.81    3.26    2.22    1.87
   15 155    79    80     2    65.6    51.2    14.4     0.0   11.32   76.37    0.13    0.58    3.51   10.74  103.51    4.14    0.00   14.56     0.0     0.0    0.02    0.03    0.72    3.18    2.18    1.84   20.12    0.09    0.05    0.04    0.04    0.05    0.07    0.05    0.05   34.68    0.11    0.06    0.06    0.07    0.77    3.25    2.23    1.88
   15 156    80    80     2    61.8    51.8    10.0     0.0   11.82   79.05    0.13    0.58    3.55   11.24  107.80    4.14    0.00   15.62     0.0     0.0    0.02    0.03    0.65    3.17    2.19    1.85   13.18    0.10    0.05    0.05    0.05    0.05    0.07    0.05    0.05   28.81    0.12    0.07    0.06    0.08    0.70    3.24    2.24    1.89
   15 157    81    80     2    60.3    52.8     7.4     0.0   12.35   81.27    0.13    0.58    3.58   11.78  109.81    4.14    0.00   17.36     0.0     0.0    0.02    0.03    0.59    3.14    2.20    1.85    9.10    0.10    0.05    0.05    0.05    0.05    0.07    0.05    0.05   26.46    0.14    0.07    0.07    0.08    0.64    3.21    2.25    1.90
   15 158    82    80     2    54.8    50.4     4.4     0.0   12.91   82.55    0.13    0.58    3.61   12.34  115.81    4.14    0.00   13.54     0.1     0.0    0.03    0.04    0.56    3.11    2.21    1.86    4.24    0.11    0.06    0.06    0.05    0.05    0.07    0.05    0.05   17.78    0.16    0.09    0.09    0.09    0.61    3.18    2.27    1.92
   15 159    83    80     2    52.1    48.9     3.1     0.0   13.46   83.44    0.13    0.58    3.64   12.89  119.07    4.14    0.00    6.11     2.6     0.1    0.04    0.04    0.51    3.05    2.22    1.88    2.26    0.11    0.06    0.06    0.06    0.06    0.07    0.06    0.05    8.37    2.73    0.12    0.09    0.10    0.57    3.11    2.28    1.93
   15 160    84    80     2    47.0    44.6     2.3     0.0   14.03   83.87    0.13    0.58    3.65   13.46  124.71    4.14    0.00    3.13     0.9     0.1    0.04    0.05    0.47    2.95    2.24    1.89    1.02    0.09    0.06    0.06    0.06    0.06    0.07    0.06    0.05    4.15    0.99    0.16    0.10    0.10    0.53    3.02    2.29    1.94
   15 161    85    80     2    43.2    41.5     1.7     0.0   14.56   84.18    0.13    0.58    3.65   13.98  129.00    4.14    0.00    0.00     0.2     0.1    0.05    0.05    0.44    2.85    2.25    1.90    0.07    0.09    0.06    0.06    0.06    0.06    0.07    0.06    0.05    0.07    0.32    0.14    0.10    0.11    0.49    2.92    2.31    1.95
   15 162    86    80     2    42.6    41.0     1.7     0.0   15.03   84.46    0.13    0.58    3.65   14.46  130.04    4.14    0.00    0.00     0.1     0.1    0.05    0.05    0.40    2.74    2.26    1.90    0.06    0.08    0.06    0.06    0.05    0.06    0.07    0.06    0.05    0.06    0.14    0.12    0.10    0.11    0.46    2.81    2.32    1.96
   15 163    87    80     2    42.2    40.6     1.6     0.0   15.48   84.73    0.13    0.58    3.65   14.90  130.88    4.14    0.00    0.00     0.0     0.0    0.05    0.06    0.37    2.62    2.27    1.91    0.06    0.07    0.05    0.05    0.05    0.05    0.06    0.06    0.05    0.06    0.09    0.10    0.10    0.11    0.43    2.69    2.32    1.97
   15 164    88    80     2    41.9    40.3     1.6     0.0   15.91   84.99    0.13    0.58    3.65   15.34  131.69    4.14    0.00    0.00     0.0     0.0    0.05    0.06    0.35    2.48    2.28    1.92    0.06    0.07    0.05    0.05    0.05    0.05    0.06    0.06    0.05    0.06    0.08    0.09    0.10    0.11    0.41    2.55    2.33    1.97
   15 165    89    80     2    41.5    39.9     1.6     0.0   16.37   85.26    0.13    0.58    3.65   15.80  132.51    4.14    0.00    0.00     0.0     0.0    0.06    0.06    0.33    2.34    2.29    1.93    0.07    0.07    0.05    0.05    0.05    0.05    0.06    0.06    0.05    0.07    0.08    0.09    0.11    0.11    0.39    2.40    2.34    1.98
   15 166    90    80     2    41.2    39.5     1.7     0.0   16.89   85.56    0.13    0.58    3.65   16.31  133.31    4.14    0.00    0.00     0.0     0.0    0.06    0.07    0.31    2.18    2.30    1.94    0.09    0.11    0.05    0.05    0.05    0.05    0.06    0.06    0.05    0.09    0.12    0.07    0.11    0.12    0.37    2.24    2.35    1.99
   15 167    91    80     2    40.9    39.2     1.7     0.0   17.41   85.85    0.13    0.58    3.65   16.84  134.14    4.14    0.00    0.01     0.0     0.0    0.04    0.08    0.30    2.03    2.31    1.95    0.10    0.13    0.06    0.05    0.05    0.05    0.06    0.06    0.05    0.10    0.15    0.08    0.09    0.13    0.35    2.09    2.37    2.00
   15 168    92    80     2    40.5    38.8     1.7     0.0   17.94   86.13    0.13    0.58    3.65   17.36  135.13    4.14    0.00    0.00     0.0     0.0    0.03    0.05    0.28    1.88    2.32    1.96    0.07    0.12    0.06    0.05    0.05    0.06    0.06    0.06    0.05    0.07    0.14    0.08    0.07    0.10    0.34    1.93    2.38    2.01
   15 169    93    80     2    39.9    38.3     1.6     0.0   18.42   86.38    0.13    0.58    3.65   17.85  136.13    4.14    0.00    0.00     0.0     0.0    0.02    0.04    0.25    1.73    2.33    1.97    0.07    0.09    0.05    0.04    0.04    0.05    0.06    0.06    0.05    0.07    0.10    0.06    0.06    0.08    0.31    1.79    2.39    2.02
   15 170    94    80     2    39.4    37.8     1.6     0.0   18.85   86.61    0.13    0.58    3.65   18.27  136.99    4.27    0.00    0.00     0.0     0.0    0.02    0.02    0.21    1.52    2.33    1.99    0.08    0.09    0.04    0.04    0.04    0.05    0.06    0.06    0.05    0.08    0.10    0.05    0.06    0.06    0.26    1.57    2.39    2.05
   15 171    95    80     2    38.7    37.2     1.5     0.0   19.23   86.82    0.13    0.58    3.65   18.65  137.88    4.46    0.00    0.00     0.0     0.0    0.01    0.02    0.18    1.34    2.33    2.01    0.05    0.07    0.04    0.04    0.03    0.05    0.05    0.06    0.05    0.05    0.08    0.04    0.05    0.05    0.22    1.39    2.39    2.06
   15 172    96    80     2    38.2    36.8     1.4     0.0   19.59   87.01    0.13    0.58    3.65   19.01  138.67    4.47    0.00    0.00     0.0     0.0    0.01    0.01    0.16    1.20    2.34    2.01    0.05    0.06    0.03    0.03    0.03    0.04    0.05    0.06    0.05    0.05    0.06    0.04    0.04    0.05    0.20    1.25    2.39    2.07
   15 173    97    80     2    37.9    36.5     1.3     0.0   19.94   87.19    0.13    0.58    3.65   19.36  139.38    4.47    0.00    0.00     0.0     0.0    0.01    0.01    0.14    1.08    2.34    2.02    0.05    0.05    0.03    0.03    0.03    0.04    0.05    0.05    0.05    0.05    0.05    0.03    0.04    0.04    0.18    1.13    2.40    2.07
   15 174    98    80     2    37.6    36.3     1.3     0.0   20.29   87.37    0.13    0.58    3.65   19.71  139.99    4.47    0.00    0.00     0.0     0.0    0.01    0.01    0.12    0.97    2.35    2.03    0.06    0.06    0.03    0.03    0.03    0.04    0.05    0.05    0.05    0.07    0.06    0.03    0.04    0.04    0.16    1.01    2.40    2.08
   15 175    99    80     2    37.0    35.7     1.3     0.0   20.64   87.54    0.13    0.58    3.65   20.06  140.59    4.82    0.00    0.00     0.0     0.0    0.01    0.01    0.10    0.82    2.32    2.04    0.05    0.06    0.03    0.03    0.03    0.04    0.04    0.05    0.05    0.06    0.07    0.03    0.04    0.04    0.14    0.87    2.37    2.09
   15 176   100    80     2    36.7    35.4     1.3     0.0   21.00   87.71    0.13    0.58    3.65   20.43  141.17    4.89    0.00    0.00     0.0     0.0    0.01    0.01    0.09    0.73    2.32    2.05    0.05    0.06    0.03    0.03    0.03    0.04    0.04    0.05    0.05    0.05    0.06    0.03    0.04    0.04    0.13    0.77    2.37    2.10
   15 177   101    80     2    36.6    35.3     1.3     0.0   21.38   87.89    0.13    0.58    3.65   20.80  141.70    4.89    0.00    0.00     0.0     0.0    0.01    0.01    0.08    0.65    2.33    2.06    0.05    0.06    0.03    0.03    0.03    0.04    0.04    0.05    0.05    0.05    0.06    0.03    0.04    0.04    0.12    0.69    2.38    2.11
   15 178   102    80     2    36.5    35.2     1.3     0.0   21.78   88.08    0.13    0.58    3.65   21.21  142.18    4.89    0.00    0.00     0.0     0.0    0.01    0.01    0.07    0.58    2.34    2.07    0.05    0.06    0.03    0.03    0.03    0.04    0.04    0.05    0.05    0.05    0.06    0.03    0.04    0.04    0.11    0.62    2.39    2.12
   15 179   103    80     2    36.5    35.1     1.4     0.0   22.19   88.27    0.13    0.58    3.65   21.62  142.61    4.89    0.00    0.00     0.0     0.0    0.01    0.01    0.06    0.52    2.34    2.08    0.06    0.07    0.03    0.03    0.03    0.04    0.04    0.05    0.05    0.06    0.07    0.04    0.04    0.04    0.10    0.56    2.40    2.13
   15 180   104    80     2    36.5    35.1     1.4     0.0   22.64   88.49    0.13    0.58    3.65   22.06  143.03    4.89    0.00    0.01     0.0     0.0    0.01    0.01    0.06    0.46    2.35    2.09    0.07    0.08    0.04    0.04    0.04    0.04    0.04    0.05    0.05    0.08    0.08    0.04    0.05    0.05    0.10    0.51    2.41    2.14
   15 181   105    80     2    36.6    35.1     1.5     0.0   23.11   88.73    0.13    0.58    3.65   22.54  143.42    4.89    0.00    0.02     0.0     0.0    0.01    0.01    0.06    0.42    2.36    2.09    0.09    0.08    0.04    0.04    0.04    0.04    0.05    0.05    0.05    0.10    0.10    0.05    0.05    0.05    0.10    0.46    2.42    2.15
   15 182   106    80     2    36.7    35.2     1.6     0.0   23.63   89.01    0.13    0.58    3.65   23.06  143.78    4.89    0.00    0.03     0.0     0.0    0.02    0.02    0.06    0.38    2.37    2.10    0.10    0.09    0.05    0.05    0.04    0.05    0.05    0.06    0.05    0.13    0.11    0.06    0.06    0.06    0.10    0.43    2.43    2.16
   15 183   107   120     3    73.3    35.5    37.8     3.3   24.16   89.32    0.13    0.58    4.05   23.59  144.11    4.89    0.00    0.28     0.0     0.0    0.02    0.02    0.06    0.34    2.38    2.11   56.21    0.10    0.05    0.05    0.05    0.05    0.05    0.06    0.05   56.49    0.13    0.07    0.07    0.07    0.11    0.39    2.44    2.17
   15 184   108   120     3    74.9    42.7    32.2     1.3   24.70   96.59    0.13    0.58    4.54   24.13  144.41    4.89    0.00   11.22     0.0     0.0    0.03    0.03    0.06    0.32    2.39    2.13   47.48    0.11    0.06    0.05    0.05    0.05    0.05    0.06    0.05   58.70    0.15    0.08    0.08    0.08    0.11    0.37    2.45    2.18
   15 185   109   120     3    74.9    48.9    26.0     0.6   25.25  102.85    0.13    0.58    5.51   24.68  144.69    4.89    0.00   20.56     0.1     0.0    0.04    0.03    0.06    0.30    2.41    2.14   37.72    0.11    0.06    0.06    0.05    0.05    0.05    0.06    0.06   58.28    0.17    0.09    0.09    0.09    0.12    0.35    2.46    2.19
   15 186   110   120     3    72.6    54.0    18.5     0.3   25.81  107.99    0.13    0.58    8.42   25.24  144.94    4.89    0.00   28.13     0.1     0.0    0.04    0.04    0.07    0.28    2.42    2.15   26.09    0.11    0.06    0.06    0.06    0.06    0.06    0.06    0.06   54.22    0.19    0.10    0.10    0.10    0.13    0.34    2.48    2.21
   15 187   111   120     3    63.8    57.7     6.1     0.2   26.38  111.70    0.13    0.58   17.67   25.80  145.17    4.89    0.00   33.30     0.1     0.0    0.06    0.05    0.08    0.27    2.43    2.16    6.79    0.11    0.06    0.06    0.06    0.06    0.06    0.06    0.06   40.09    0.22    0.11    0.11    0.11    0.14    0.33    2.49    2.22
   15 188   112   120     3    61.4    58.8     2.5     0.1   26.93  112.98    0.13    0.58   20.47   26.36  145.37    4.89    0.00   34.60     0.1     0.1    0.07    0.06    0.09    0.26    2.45    2.18    1.26    0.10    0.06    0.06    0.06    0.06    0.06    0.06    0.06   35.87    0.24    0.13    0.13    0.12    0.15    0.32    2.51    2.24
   15 189   113   120     3    59.2    57.1     2.1     0.0   27.52  113.67    0.13    0.58   20.64   26.94  148.04    4.89    0.00   28.17     1.8     0.1    0.08    0.08    0.10    0.26    2.46    2.19    0.59    0.10    0.06    0.06    0.05    0.06    0.06    0.06    0.06   28.76    1.85    0.14    0.14    0.13    0.16    0.32    2.52    2.25
   15 190   114   120     3    53.7    51.8     1.9     0.0   28.08  114.21    0.13    0.58   20.70   27.50  154.04    4.89    0.00   19.40     1.7     0.1    0.10    0.09    0.11    0.27    2.48    2.21    0.25    0.10    0.06    0.06    0.05    0.06    0.06    0.06    0.06   19.64    1.84    0.16    0.15    0.15    0.17    0.33    2.54    2.26
   15 191   115   120     3    51.0    49.1     1.8     0.0   28.57  114.65    0.13    0.58   20.74   28.00  157.24    4.89    0.00   14.72     1.7     0.1    0.11    0.10    0.12    0.28    2.49    2.22    0.14    0.10    0.06    0.05    0.05    0.06    0.06    0.06    0.06   14.86    1.84    0.17    0.16    0.16    0.18    0.34    2.55    2.28
   15 192   116   120     3    51.2    49.4     1.8     0.0   28.99  115.05    0.13    0.58   20.79   28.42  157.43    4.89    0.00   14.50     1.7     0.1    0.12    0.11    0.14    0.29    2.50    2.23    0.10    0.10    0.06    0.06    0.05    0.06    0.06    0.06    0.06   14.61    1.85    0.18    0.18    0.17    0.19    0.35    2.56    2.29
   15 193   117   120     3    51.3    49.6     1.8     0.0   29.37  115.42    0.13    0.58   20.81   28.80  157.60    4.89    0.00   14.33     1.7     0.1    0.13    0.13    0.15    0.30    2.52    2.24    0.09    0.10    0.06    0.05    0.05    0.06    0.06    0.06    0.06   14.42    1.85    0.20    0.19    0.18    0.21    0.37    2.58    2.30
   15 194   118   120     3    51.5    49.8     1.7     0.0   29.71  115.76    0.13    0.58   20.83   29.13  157.74    4.89    0.00   14.28     1.7     0.1    0.14    0.13    0.16    0.31    2.53    2.25    0.07    0.09    0.06    0.05    0.05    0.06    0.06    0.06    0.06   14.35    1.84    0.21    0.19    0.19    0.21    0.37    2.59    2.31
   15 195   119   120     3    51.8    50.1     1.7     0.0   30.04  116.11    0.13    0.58   20.85   29.46  157.78    4.89    0.00   14.27     1.7     0.2    0.15    0.15    0.17    0.32    2.54    2.26    0.07    0.09    0.06    0.05    0.05    0.05    0.06    0.06    0.06   14.34    1.84    0.22    0.20    0.20    0.22    0.38    2.60    2.32
   15 196   120   120     3    52.1    50.4     1.7     0.0   30.39  116.46    0.13    0.58   20.86   29.81  157.84    4.89    0.00   14.27     1.8     0.2    0.16    0.16    0.18    0.33    2.55    2.27    0.07    0.09    0.06    0.05    0.05    0.05    0.06    0.06    0.06   14.33    1.84    0.23    0.21    0.20    0.23    0.39    2.61    2.33
   15 197   121   120     3    52.4    50.7     1.7     0.0   30.76  116.84    0.13    0.58   20.88   30.19  157.89    4.89    0.00   14.31     1.8     0.2    0.17    0.17    0.19    0.34    2.56    2.28    0.06    0.08    0.06    0.05    0.05    0.05    0.06    0.06    0.06   14.37    1.83    0.24    0.22    0.21    0.24    0.40    2.62    2.34
   15 198   122   120     3    52.6    51.0     1.6     0.0   31.14  117.23    0.13    0.58   20.89   30.57  157.99    4.89    0.00   14.35     1.8     0.2    0.18    0.18    0.20    0.34    2.57    2.30    0.06    0.08    0.05    0.05    0.05    0.05    0.06    0.06    0.06   14.40    1.83    0.25    0.23    0.22    0.25    0.40    2.63    2.35
   15 199   123   120     3    52.9    51.3     1.6     0.0   31.52  117.63    0.13    0.58   20.90   30.95  158.07    4.89    0.00   14.38     1.8     0.2    0.20    0.19    0.21    0.34    2.59    2.31    0.05    0.07    0.05    0.04    0.04    0.05    0.05    0.06    0.06   14.44    1.83    0.26    0.24    0.23    0.25    0.40    2.65    2.37
   15 200   124   120     3    53.2    51.7     1.5     0.0   31.90  118.03    0.13    0.58   20.92   31.33  158.13    4.89    0.00   14.42     1.8     0.2    0.21    0.20    0.22    0.35    2.60    2.32    0.05    0.06    0.05    0.04    0.04    0.04    0.05    0.06    0.06   14.47    1.83    0.27    0.25    0.24    0.26    0.40    2.66    2.38
   15 201   125   120     3    53.5    52.0     1.5     0.0   32.28  118.42    0.13    0.58   20.93   31.70  158.18    4.89    0.00   14.46     1.8     0.2    0.22    0.21    0.23    0.36    2.61    2.34    0.05    0.06    0.04    0.04    0.04    0.04    0.05    0.06    0.06   14.50    1.83    0.27    0.25    0.24    0.27    0.41    2.67    2.39
   15 202   126   120     3    53.9    52.4     1.5     0.0   32.65  118.81    0.13    0.58   20.94   32.08  158.23    4.89    0.00   14.49     1.8     0.2    0.23    0.22    0.24    0.37    2.62    2.35    0.04    0.06    0.04    0.04    0.04    0.04    0.05    0.06    0.06   14.53    1.82    0.28    0.26    0.25    0.28    0.42    2.69    2.41
   15 203   127   120     3    54.2    52.7     1.5     0.0   33.02  119.20    0.13    0.58   20.95   32.45  158.28    4.89    0.00   14.52     1.8     0.3    0.24    0.23    0.25    0.38    2.64    2.36    0.04    0.05    0.04    0.03    0.03    0.04    0.04    0.06    0.06   14.56    1.82    0.29    0.27    0.26    0.28    0.42    2.70    2.42
   15 204   128   120     3    54.5    53.1     1.4     0.0   33.39  119.59    0.13    0.58   20.96   32.82  158.31    4.89    0.00   14.56     1.8     0.3    0.25    0.24    0.26    0.39    2.65    2.38    0.03    0.05    0.04    0.03    0.03    0.03    0.04    0.06    0.06   14.59    1.82    0.30    0.28    0.27    0.29    0.43    2.71    2.43
